Date,Open,High,Low,Close,Volume,TradingValue,UpLimit,UnderLimit
2024-12-18,1440,1689,1440,1601,58604900,89916280200,0,0
2024-12-19,1543,1743,1531,1720,36509400,60366850600,0,0
2024-12-20,1800,1930,1680,1705,48268900,87361446500,0,0
2024-12-23,1785,1786,1576,1580,25666800,42176797700,0,0
2024-12-24,1603,1664,1554,1554,13948700,22238805500,0,0
2024-12-25,1570,1666,1553,1664,15900200,25821675500,0,0
2024-12-26,1682,1694,1585,1590,15572500,25206606600,0,0
2024-12-27,1598,1650,1594,1645,8007400,12963924900,0,0
2024-12-30,1645,1717,1620,1640,10288300,17105219100,0,0
2025-01-06,1690,1749,1663,1737,13459400,23057764100,0,0
2025-01-07,1770,1826,1764,1826,13810600,24863614000,0,0
2025-01-08,1815,2050,1813,2050,30633000,60451800300,0,0
2025-01-09,2128,2180,1965,2005,22452400,46206908100,0,0
2025-01-10,2002,2075,1980,2009,12939900,26157793500,0,0
2025-01-14,1985,2066,1932,1950,9736400,19363151300,0,0
2025-01-15,1971,1990,1843,1846,9996500,18905755200,0,0
2025-01-16,1861,1864,1741,1788,11373500,20320538200,0,0
2025-01-17,1758,1818,1738,1788,6602900,11777864500,0,0
2025-01-20,1816,1834,1708,1708,7040800,12312587700,0,0
2025-01-21,1744,1769,1712,1764,4674900,8131615800,0,0
2025-01-22,1763,1879,1752,1855,7372900,13506547000,0,0
2025-01-23,1875,1905,1808,1815,6925200,12838532200,0,0
2025-01-24,1818,1862,1776,1815,4997200,9088860400,0,0
2025-01-27,1813,1816,1714,1717,6361100,11111629300,0,0
2025-01-28,1670,1724,1656,1717,4828800,8147315800,0,0
2025-01-29,1730,1750,1704,1710,3350400,5771382200,0,0
2025-01-30,1701,1780,1700,1771,14995300,26446460800,0,0
2025-01-31,1771,1822,1771,1807,3800500,6839334100,0,0
2025-02-03,1738,1788,1736,1788,2998300,5280525300,0,0
2025-02-04,1800,1810,1728,1735,2419400,4276870500,0,0
2025-02-05,1761,1761,1735,1735,2009900,3511832900,0,0
2025-02-06,1736,1736,1710,1717,1780500,3064626400,0,0
2025-02-07,1702,1722,1691,1697,2629900,4475247200,0,0
2025-02-10,1698,1797,1685,1785,4231000,7411989900,0,0
2025-02-12,1800,1864,1786,1864,5509100,10060872300,0,0
